folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Medical History/Medications/SHHS2,adpi2,Inhibitors Of Adenosine Diphosphate (ADP)-Induced Platelet Aggregation (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking INHIBITORS OF Adenosine Diphosphate (ADP)-INDUCED PLATELET AGGREGATION within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,clotting;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,agdi2,Alpha-Glucosidase Inhibitors (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking ALPHA-GLUCOSIDASE INHIBITORS within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,diabetes;dm;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,alpha2,Alpha-Blockers Without Diuretics (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking ALPHA-BLOCKERS WITHOUT DIURETICS within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,hypertension;htn;high blood pressure;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,alphad2,Alpha-Blockers With Diuretics (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking ALPHA-BLOCKERS WITH DIURETICS within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,hypertension;htn;high blood pressure;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,alzh2,Acetylcholine Esterase Inhibitors For Alzheimers (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking ACETYLCHOLINE ESTERASE INHIBITORS FOR ALZHEIMERS within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,alzheimers;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,amlod2,Amlodipine (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking AMLODIPINE within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,hypertension;htn;high blood pressure;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,anar1a2,"Anti-Arrhythmics, Class 1A (Sleep Heart Health Study Visit Two (SHHS2))","Participant taking ANTI-ARRHYTHMICS, CLASS 1A within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,arrhythmia;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,anar1b2,"Anti-Arrhythmics, Class 1B (Sleep Heart Health Study Visit Two (SHHS2))","Participant taking ANTI-ARRHYTHMICS, CLASS 1B within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,arrhythmia;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,anar1c2,"Anti-Arrhythmics, Class 1C (Sleep Heart Health Study Visit Two (SHHS2))","Participant taking ANTI-ARRHYTHMICS, CLASS 1C within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,arrhythmia;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,anar32,"Anti-Arrhythmics, Class 3 (Sleep Heart Health Study Visit Two (SHHS2))","Participant taking ANTI-ARRHYTHMICS, CLASS 3 within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,arrhythmia;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,asa2,Aspirin From 280804 (Anti-Inflam Agents) (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking ASPIRIN FROM 280804 (ANTI-INFLAM AGENTS) within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,clotting;inflammation;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,basq2,Bile-Acid Sequestrants (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking BILE-ACID SEQUESTRANTS within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,dyslipidemia;hyperlipidemia;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,benzod2,Benzodiazepines (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking BENZODIAZEPINES within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,anti-psychotic;panic disorder;generalized anxiety disorder;insomnia;seizure;withdrawal;medication_form_shhs,"",true,shhs2_medication_form
Medical History/Medications/SHHS2,beta2,Beta-Blockers Without Diuretics (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking BETA-BLOCKERS WITHOUT DIURETICS within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,hypertension;htn;high blood pressure;medication_form_shhs,"",true,shhs2_medication_form
Medical History/Medications/SHHS2,betad2,Beta-Blockers With Diuretics (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking BETA-BLOCKERS WITH DIURETICS within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,hypertension;htn;high blood pressure;medication_form_shhs,"",true,shhs2_medication_form
Medical History/Medications/SHHS2,bgnd2,Biguanides (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking BIGUANIDES within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,diabetes;dm;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,ccb2,Any Calcium-Channel Blocker (Ccir Or Ccbsr Or Ccbt) (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking ANY CALCIUM-CHANNEL BLOCKER = CCIR OR CCBSR OR CCBT within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,hypertension;htn;high blood pressure;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,ccbir2,Immediate-Release Ccbs (Nifir Or Dihir Or Verir Or Dltir) (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking IMMEDIATE-RELEASE CCBS = NIFIR OR DIHIR OR VERIR OR DLTIR within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,hypertension;htn;high blood pressure;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,ccbsr2,Slow-Release Ccbs (Nifsr Or Dihsr Or Versr Or Dltsr Or Amlod) (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking SLOW-RELEASE CCBS = NIFSR OR DIHSR OR VERSR OR DLTSR OR AMLOD within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,hypertension;htn;high blood pressure;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,ccbt2,T-Type Calcium-Channel Blocker (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking T-TYPE CALCIUM-CHANNEL BLOCKER within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,hypertension;htn;high blood pressure;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,cox22,Cox-2 Inhibitors (nonsteroidal anti-inflammatory drug (NSAID) Agents) (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking COX-2 INHIBITORS (nonsteroidal anti-inflammatory drug (NSAID) AGENTS); SEPARATE FROM nonsteroidal anti-inflammatory drug (NSAID) VARIABLE within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,inflammation;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,dig2,Digitalis Preparations (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking DIGITALIS PREPARATIONS within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,hypertension;htn;high blood pressure;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,dihir2,Immediate-Release Dihydropyridines Other Than Nifedipine (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking IMMEDIATE-RELEASE DIHYDROPYRIDINES OTHER THAN NIFEDIPINE within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,hypertension;htn;high blood pressure;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,dihsr2,Slow-Release Dihydropyridines Other Than Nifedipine Or Amlopidine (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking SLOW-RELEASE DIHYDROPYRIDINES OTHER THAN NIFEDIPINE OR AMLOPIDINE within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,hypertension;htn;high blood pressure;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,diur2,Any Diuretic (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking ANY DIURETIC within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,hypertension;htn;high blood pressure;medication_form_shhs,"",true,shhs2_medication_form
Medical History/Medications/SHHS2,dltir2,Immediate-Release Diltiazem (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking IMMEDIATE-RELEASE DILTIAZEM within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,hypertension;htn;high blood pressure;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,dltsr2,Slow-Release Diltiazem (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking SLOW-RELEASE DILTIAZEM within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,hypertension;htn;high blood pressure;medication_form_shhs,"","",shhs2_medication_form
Medical History/Medications/SHHS2,edd2,Erectile Dysfunction Drugs (Sleep Heart Health Study Visit Two (SHHS2)),"Participant taking ERECTILE DYSFUNCTION DRUGS within two weeks of the Sleep Heart Health Study Visit Two (SHHS2) visit.  All medications were recorded during the interview, and medication information was later categorized by physician review.",choices,"",noyes01,medication_form_shhs,"","",shhs2_medication_form
